"job_id","job_title","job_title_short","job_location","job_via","job_schedule_type","job_work_from_home","job_no_degree_mention","salary_year_avg","company_name"
627418,"Software Engineer – System Validation Platform","Software Engineer","Israel","via SmartRecruiters Job Search","Contractor","","","","Western Digital"
692542,"Business Intelligence System Analyst","Business Analyst","Israel","via LinkedIn","Full-time","",1,"","StePacPPC"
693990,"Java Software Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Dig Security"
725458,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Part-time","","","","Webtronic.io"
728009,"Big Data Engineer","Data Engineer","Israel","via Wellfound","Full-time","",1,"","Anaplan"
739813,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Startup Jobs","Full-time","","","","At-Bay"
762550,"Data Integration Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Personetics"
767958,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via Comeet","Full-time","",1,"","Tailor Brands"
772069,"BI/ Data Engineer","Data Engineer","Herzliya, Israel","via LinkedIn","Full-time","","","","Papaya Global"
809420,"Data Engineer - Python and Spark","Data Engineer","Israel","via LinkedIn","Full-time","",1,"","NAYA Technologies (part of EPAM Systems, Inc.)"
810699,"Product Analyst","Software Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Walmart Aspectiva"
822878,"לחברת פיננסית בת""א דרוש /ה עובד /ת  data ANALYST","Data Analyst","Holon, Israel","via Techit דרושים","Full-time","","","","סיאל גיוס והשמה"
875621,"Marketing Data Analyst 335","Data Analyst","Ra'anana, Israel","via LinkedIn","Full-time","","","","Beach Bum"
942230,"BI System Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Ness Technologies | נס טכנולוגיות"
942295,"Data & analytics ראש צוות","Data Scientist","Israel","via LinkedIn","Full-time","","","","Experis Israel"
944688,"Experienced Data Scientist","Data Scientist","Herzliya, Israel","via Comeet","Full-time","","","","Solaredge"
989166,"Data Engineering Tech lead","Data Engineer","Haifa, Israel","via Trabajo.org","Full-time","","","","JPMorgan Chase & Co."
998293,"Data Analyst","Data Analyst","Ramat Gan, Israel","via LinkedIn","Full-time","","","","Overwolf"
1001280,"Digital Analyst (JB-2445)","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Gtech"
1025561,"Data Scientist Co-Founder","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Stealth Startup"
1033327,"Engineering Operations Technician Specialist","Cloud Engineer","Tel Aviv-Yafo, Israel","via The Muse","Full-time","",1,"","Amazon"
1085045,"DATA & NETWORKING ENGINEER","Data Engineer","Petah Tikva, Israel","via LinkedIn","Full-time","",1,"","Bezeq International"
1097988,"Head of Corporate Analytics","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","monday.com"
1173654,"Platform Integration Engineer","Software Engineer","Haifa, Israel","via The Muse","Full-time","","","","Amazon"
1174712,"Marketing Analyst","Business Analyst","Anywhere","via LinkedIn","Full-time",1,"","","Honest Brand Reviews"
1247926,"Research Scientist, Machine Learning, Google","Machine Learning Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Google"
1250976,"Deep Learning Software Engineer","Software Engineer","Ramat Gan, Israel","via Deci AI","Full-time","","","","Deci AI"
1252500,"Data Scientist","Data Scientist","Israel","via LinkedIn","Full-time","","","","AMBITION  HASAMA"
1366069,"Data Analyst","Data Analyst","Anywhere","via LinkedIn","Part-time",1,1,"","Peroptyx"
1372401,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","G-STAT"
1401233,"Product Analyst","Software Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","TeraGen"
1403729,"Data Engineer","Data Engineer","Israel","via LinkedIn","Full-time","","","","G-STAT"
1409446,"Product Data Analyst","Data Analyst","Herzliya, Israel","via LinkedIn","Full-time","","","","AppsFlyer"
1411143,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","Gotfriends"
1468704,"Data Analyst","Data Analyst","Herzliya, Israel","via LinkedIn","Full-time","","","","Innovesta Technologies Ltd."
1475215,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","At-Bay"
1479526,"Pipeline Engineer","Business Analyst","Israel","via LinkedIn","Full-time","","","","IDE Technologies"
1531878,"Product Operations Analyst - Temporary","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time and Temp work","","","","Optibus"
1537304,"Product Analyst","Software Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Taboola"
1545805,"Backend Engineer in Data team","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Unity"
1603983,"Marketing Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","FinTop Consulting"
1610259,"Remote Online Data Analyst – Hebrew (Israel)","Data Analyst","Anywhere","via Www.jobsandcvs.com","Part-time",1,1,"","Telus International AI Data Solutions"
1622986,"Data Scientist","Data Scientist","Israel","via LinkedIn","Full-time","","","","Gotfriends"
1750417,"Security Engineer","Cloud Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","Contentsquare"
1754759,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","",1,"","Unilink Ltd."
1771896,"DATA ANALYST","Data Analyst","Rahat, Israel","via Comeet","Full-time","","","","SodaStream"
6284,"Cyber Security Analyst","Cloud Engineer","Tel Aviv-Yafo, Israel","via Ionix","Full-time","",1,"","Ionix"
44901,"IT Support Engineer","Software Engineer","Ashkelon, Israel","via LSports","Full-time","",1,"","LSports"
49166,"Business Analyst (Marketing)","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Atera"
92430,"Firmware Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","Broadcom Inc."
95117,"People Analyst","Data Scientist","Herzliya, Israel","via Comeet","Full-time","",1,"","Playtika"
175390,"Data Analyst","Data Analyst","Ra'anana, Israel","via Trabajo.org","Full-time","",1,"","Octopol"
229246,"Data Scientist","Data Scientist","Herzliya, Israel","via Comeet","Full-time","","","","Playtika"
440989,"Staff Software Engineer, AI/NLP","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","","","","Navan"
574977,"Engineering Operations Technician Specialist","Cloud Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","","","","Amazon"
591646,"IT Data Scientist","Data Scientist","Petah Tikva, Israel","via Trabajo.org","Full-time","","","","CyberArk"
676159,"Data Scientist","Data Scientist","Hod Hasharon, Israel","via Trabajo.org","Full-time","","","","JVP"
688942,"Solutions Engineer","Software Engineer","Ramat Gan, Israel","via Trabajo.org","Full-time","",1,"","Placer.ai"
755553,"BI (Business Intelligence) Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","Broadway Gaming"
769359,"Junior Data Engineer, Part-Time","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Part-time","","","","K Health"
838441,"System Integration Engineer, System Integration Engineer","Software Engineer","Haifa, Israel","via Trabajo.org","Full-time","","","","Amazon"
843571,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Taboola"
940843,"Software Engineer","Software Engineer","Haifa, Israel","via Trabajo.org","Full-time","","","","Apple"
950978,"Full-Stack BI Developer","Data Analyst","Ramat Gan, Israel","via Comeet","Full-time","",1,"","Rivery"
1029309,"Junior Marketing Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Kendago"
1029922,"Data Analyst","Data Analyst","Ness Ziona, Israel","via LinkedIn","Full-time","","","","Data Tapas"
1036278,"Junior Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Tremor International Ltd."
1155357,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","BTC  searching"
1158790,"Business / Data Analyst - Wix Marketing","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Wix"
1315799,"Power BI Analyst","Business Analyst","Netanya, Israel","via Trabajo.org","Full-time","","","","MSD"
1565036,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","SeeTrue AI"
1576832,"Planning & Control analyst - Student","Business Analyst","Rehovot, Israel","via LinkedIn","Full-time","","","","Applied Materials"
1579608,"Software Engineering Student","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","","","","Forter"
1600864,"Experienced Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Comeet","Full-time","",1,"","monday.com"
1658417,"Data Engineer","Data Engineer","Petah Tikva, Israel","via LinkedIn","Full-time","","","","Payoneer"
1658693,"Data Analyst - Customer oriented","Data Analyst","Ramat Gan, Israel","via LinkedIn","Full-time","","","","Scooper"
1794939,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","G-STAT"
21448,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","","","","G-STAT"
69254,"Software Engineering Student","Software Engineer","Tel Aviv-Yafo, Israel","via VAST Data","Full-time","","","","VAST Data"
71420,"Database QA Automation Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via VAST Data","Full-time","","","","VAST Data"
72152,"Deep learning expert/Data scientist","Data Scientist","Petah Tikva, Israel","via Trabajo.org","Full-time","","","","Experis"
76147,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via The Muse","Full-time","","","","Riskified"
95102,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Comeet","Full-time","",1,"","Playstudios International Israel"
100988,"Marketing Analyst","Business Analyst","Rehovot, Israel","via LinkedIn","Full-time","","","","Goldjobs מבינים באנשים"
102007,"Marketing Analyst JB-2564","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Recruitx"
123914,"Data Tools Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via Startup Jobs","Full-time","",1,"","At-Bay"
124875,"Head of Corporate Analytics","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","monday.com"
125459,"Business Analyst (Marketing)","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Huuuge Games"
127735,"Python Backend Engineer","Software Engineer","Ashkelon, Israel","via Trabajo.org","Full-time","",1,"","LSports"
130794,"Business Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via Comeet","Full-time","","","","ironSource"
160451,"Product Analyst","Software Engineer","Anywhere","via LinkedIn","Full-time",1,"","","WSC Sports"
194009,"EQ\CM Data Analyst- Fixed Term Contract","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time, Contractor, and Temp work","","","","ICE"
199497,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","kasko2go"
200235,"Geo Analyst","Data Engineer","Tel Aviv-Yafo, Israel","via Comeet","Full-time","","","","4M Analytics Ltd"
226803,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Maicelium"
263175,"Fraud Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Identiq"
264320,"Python Developer (Data Science Infrastructure)","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","DoControl"
266761,"Data Scientist","Data Scientist","Ashkelon, Israel","via LinkedIn","Full-time","","","","LSports"
324088,"Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","",1,"","Gotfriends"
330072,"Firmware Embedded Design Engineer","Software Engineer","Hod Hasharon, Israel","via Trabajo.org","Full-time","","","","Microchip"
385853,"Technical Business Analyst - Data Protection","Business Analyst","Herzliya, Israel","via LinkedIn","Full-time","","","","UBS"
395574,"Data Analyst","Data Analyst","Rosh Haayin, Israel","via LinkedIn","Full-time","","","","G-STAT"
396571,"CAD Design Verification Engineer","Cloud Engineer","Haifa, Israel","via Trabajo.org","Full-time","","","","Apple"
397090,"Marketing Data Analyst","Data Analyst","Herzliya, Israel","via LinkedIn","Full-time","","","","Apomedical (IL) Ltd"
398479,"Security Operations Center Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","TEAM3 Group"
430075,"Data Analyst","Data Analyst","Ra'anana, Israel","via LinkedIn","Full-time","",1,"","Amdocs"
433160,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via Comeet","Full-time","","","","Konnecto"
436140,"Full Stack Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","ironSource"
484664,"C# Software Engineer","Software Engineer","Herzliya, Israel","via LinkedIn","Full-time","",1,"","Varonis"
484972,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","",1,"","Gett"
489916,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Supersonic Studios"
580196,"Data Analyst – Student Position","Data Analyst","Israel","via LinkedIn","Part-time","",1,"","Shabak - Israeli Security Agency - Career"
633372,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","ArborKnot Ltd."
637942,"DevSecOps Engineer, Tel Aviv, Israel","Software Engineer","Anywhere","via Firebolt - Talentify","Full-time",1,"","","Firebolt"
642404,"Marketing Analyst","Business Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","No company"
663002,"Marketing Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Data Directs LTD"
663333,"Principle Software Engineer","Software Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","DoubleVerify"
667496,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Velotix"
668689,"#6835 - Software Engineer Data Pipelines And Infrastructure","Software Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","","","","Qualitest"
710540,"Machine Learning Engineer for Risk","Machine Learning Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Meta"
717564,"Applied  Scientist Algorithms Engineer בחברת סטארט-אפ מצליחה","Machine Learning Engineer","Petah Tikva, Israel","via Techit דרושים","Full-time","","","","GotFriends"
723865,"Embedded Systems Camera Engineer","Business Analyst","Herzliya, Israel","via Trabajo.org","Full-time","","","","Apple"
776068,"Junior Marketing Analyst","Business Analyst","Kiryat Ono, Israel","via LinkedIn","Full-time","","","","Kendago"
781851,"QA Data Analyst","Data Analyst","Israel","via LinkedIn","Full-time","",1,"","Maof HR"
828976,"Marketing Data Analyst","Data Analyst","Rehovot, Israel","via LinkedIn","Full-time","","","","Stratasys"
918312,"Research Scientist Intern,AI Core Machine Learning","Machine Learning Engineer","Tel Aviv-Yafo, Israel","via Trabajo.org","Full-time","","","","Meta"
918997,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Fetcherr"
919573,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","EX.CO"
924574,"Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","",1,"","Copilot.cx"
925564,"Data Scientist","Data Scientist","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Fiverr"
975015,"Consumer Insights and Data analyst","Data Analyst","Netanya, Israel","via LinkedIn","Full-time","",1,"","Revuze"
982263,"Data Engineer","Data Engineer","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Octally Integration LTD"
986448,"Product Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via LinkedIn","Full-time","","","","Fiverr"
1048757,"Machine Learning  data Engineer בחברה בתחום ה-Health Fintech","Machine Learning Engineer","Ramat Gan, Israel","via AllJobs","Full-time","","","","GotFriends"
1050817,"Junior Data Quality Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Comeet","Part-time","",1,"","retrain.ai"
1053438,"Business Data Analyst","Data Analyst","Tel Aviv-Yafo, Israel","via Moon Active - Talentify","Full-time","","","","Moon Active"
1060166,"Hardware Testing practical Engineer","Business Analyst","Kefar Sava, Israel","via SmartRecruiters Job Search","Contractor","",1,"","Western Digital"
